Server Name,File Name,Config Type,Docker Permutation Key,Install Success,Logs Retrieved,Ping Success,Error,Timestamp
techdocsstudio__biel-mcp,techdocsstudio__biel-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
teddyzxcv__ntfy-mcp,teddyzxcv__ntfy-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
tencentedgeone__edgeone-pages-mcp,tencentedgeone__edgeone-pages-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
tevonsb__homeassistant-mcp,tevonsb__homeassistant-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
tgeselle__bugsnag-mcp,tgeselle__bugsnag-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
the0807__geeknews-mcp-server,the0807__geeknews-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.851Z
thelunarcompany__lunar__mcpx,thelunarcompany__lunar__mcpx.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.426Z
theobrigitte__mcp-time,theobrigitte__mcp-time.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.427Z
theralabs__legion-mcp,theralabs__legion-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.428Z
thomasmarches__substrate-mcp-rs,thomasmarches__substrate-mcp-rs.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.428Z
thunderboltsid__mcp-nutanix,thunderboltsid__mcp-nutanix.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.429Z
tianqitang1__enrichr-mcp-server,tianqitang1__enrichr-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.429Z
tiberriver256__mcp-server-azure-devops,tiberriver256__mcp-server-azure-devops.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.429Z
tigranbs__mcgravity,tigranbs__mcgravity.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.429Z
tiianhk__maxmsp-mcp-server,tiianhk__maxmsp-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.430Z
timlukahorstmann__mcp-weather,timlukahorstmann__mcp-weather.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:10.432Z
tinybirdco__mcp-tinybird,tinybirdco__mcp-tinybird.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.674Z
tinyfish-io__agentql-mcp,tinyfish-io__agentql-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.675Z
tipdotmd__tip-md-x402-mcp-server,tipdotmd__tip-md-x402-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.676Z
tom28881__mcp-jira-server,tom28881__mcp-jira-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.676Z
tomatio13__mcp-server-tavily,tomatio13__mcp-server-tavily.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.677Z
tomekkorbak__oura-mcp-server,tomekkorbak__oura-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.677Z
tomholford__mcp-tic-tac-toe,tomholford__mcp-tic-tac-toe.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.678Z
tommertom__awesome-ionic-mcp,tommertom__awesome-ionic-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.678Z
topoteretes__cognee__cognee-mcp,topoteretes__cognee__cognee-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.678Z
tqiqbal__mcp-confluence-server,tqiqbal__mcp-confluence-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:16:14.682Z
trackmage__trackmage-mcp-server,trackmage__trackmage-mcp-server.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.321Z
tradercjz__dolphindb-mcp-server,tradercjz__dolphindb-mcp-server.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.321Z
transcribe-app__mcp-transcribe,transcribe-app__mcp-transcribe.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.321Z
translated__lara-mcp,translated__lara-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.321Z
trilogy-group__aws-pricing-mcp,trilogy-group__aws-pricing-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
ttommyth__interactive-mcp,ttommyth__interactive-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
tuannvm__mcp-trino,tuannvm__mcp-trino.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
tubasasakunn__context-apps-mcp,tubasasakunn__context-apps-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
tufantunc__ssh-mcp,tufantunc__ssh-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
tumf__grafana-loki-mcp,tumf__grafana-loki-mcp.json,server,,FALSE,FALSE,FALSE,fetch failed,2025-09-08T16:18:11.322Z
tumf__mcp-shell-server,tumf__mcp-shell-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
tumf__mcp-text-editor,tumf__mcp-text-editor.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
tumf__web3-mcp,tumf__web3-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
twelvedata__mcp,twelvedata__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
ujisati__anki-mcp,ujisati__anki-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
ukkit__memcord,ukkit__memcord.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
unibaseio__membase-mcp,unibaseio__membase-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.359Z
unitvectory-labs__mcp-graphql-forge,unitvectory-labs__mcp-graphql-forge.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.360Z
upstash__context7,upstash__context7.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.360Z
userad__didlogic_mcp,userad__didlogic_mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:12.360Z
utensils__mcp-nixos,utensils__mcp-nixos.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vasayxtx__mcp-prompt-engine,vasayxtx__mcp-prompt-engine.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vectara__vectara-mcp,vectara__vectara-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vectorize-io__vectorize-mcp-server,vectorize-io__vectorize-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
veriteknik__pluggedin-mcp-proxy,veriteknik__pluggedin-mcp-proxy.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vertexstudio__developer,vertexstudio__developer.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vespo92__opnsensemcp,vespo92__opnsensemcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
victoriametrics-community__mcp-victorialogs,victoriametrics-community__mcp-victorialogs.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
victoriametrics-community__mcp-victoriametrics,victoriametrics-community__mcp-victoriametrics.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vitorpavinato__ncbi-mcp-server,vitorpavinato__ncbi-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:14.159Z
vivekvells__mcp-pandoc,vivekvells__mcp-pandoc.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.038Z
vmlia__books-mcp-server,vmlia__books-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.038Z
wanaku-ai__wanaku,wanaku-ai__wanaku.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
waystation-ai__mcp,waystation-ai__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
weaviate__mcp-server-weaviate,weaviate__mcp-server-weaviate.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
webcoderz__mcp-geo,webcoderz__mcp-geo.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
webscraping-ai__webscraping-ai-mcp-server,webscraping-ai__webscraping-ai-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
wegotdocs__open-mcp,wegotdocs__open-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
weibaohui__k8m,weibaohui__k8m.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
weibaohui__kom,weibaohui__kom.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:17.039Z
wenb1n-dev__mysql_mcp_server_pro,wenb1n-dev__mysql_mcp_server_pro.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.622Z
wenhuwang__mcp-k8s-eye,wenhuwang__mcp-k8s-eye.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.622Z
willvelida__mcp-afl-server,willvelida__mcp-afl-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.622Z
wise-vision__mcp_server_ros_2,wise-vision__mcp_server_ros_2.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wonderwhy-er__desktopcommandermcp,wonderwhy-er__desktopcommandermcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wong2__mcp-cli,wong2__mcp-cli.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wooonster__hocr_mcp_server,wooonster__hocr_mcp_server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wowinter13__solscan-mcp,wowinter13__solscan-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wso2__fhir-mcp-server,wso2__fhir-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
wuye-ai__mcp-server-wuye-ai,wuye-ai__mcp-server-wuye-ai.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:18:20.623Z
xeroapi__xero-mcp-server,xeroapi__xero-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.497Z
xexr__mcp-libsql,xexr__mcp-libsql.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.498Z
xgenerationlab__xiyan_mcp_server,xgenerationlab__xiyan_mcp_server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.499Z
xing5__mcp-google-sheets,xing5__mcp-google-sheets.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.499Z
xixianliang__harmonyos-mcp-server,xixianliang__harmonyos-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.499Z
xuanwo__mcp-server-opendal,xuanwo__mcp-server-opendal.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.499Z
xzq-xu__jvm-mcp-server,xzq-xu__jvm-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.500Z
yamanoku__baseline-mcp-server,yamanoku__baseline-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.500Z
yangkyeongmo__mcp-server-apache-airflow,yangkyeongmo__mcp-server-apache-airflow.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.500Z
yannbrrd__simple_snowflake_mcp,yannbrrd__simple_snowflake_mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:36.500Z
yashshingvi__databricks-genie-mcp,yashshingvi__databricks-genie-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.167Z
ycloud-developers__ycloud-whatsapp-mcp-server,ycloud-developers__ycloud-whatsapp-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
ydb-platform__ydb-mcp,ydb-platform__ydb-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yepcode__mcp-server-js,yepcode__mcp-server-js.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yikakia__godoc-mcp-server,yikakia__godoc-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yincongcyincong__victoriametrics-mcp-server,yincongcyincong__victoriametrics-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yiwenlu66__piloty,yiwenlu66__piloty.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yoelbassin__gnuradiomcp,yoelbassin__gnuradiomcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yuchenssr__mindmap-mcp-server,yuchenssr__mindmap-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yuchenssr__multi-ai-advisor-mcp,yuchenssr__multi-ai-advisor-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:39.168Z
yuna0x0__anilist-mcp,yuna0x0__anilist-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.204Z
yuna0x0__hackmd-mcp,yuna0x0__hackmd-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
yutarop__ros-mcp,yutarop__ros-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
yworks__mcp-typescribe,yworks__mcp-typescribe.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zaizaizhao__mcp-swagger-server,zaizaizhao__mcp-swagger-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zcaceres__fetch-mcp,zcaceres__fetch-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zcaceres__gtasks-mcp,zcaceres__gtasks-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zcaceres__markdownify-mcp,zcaceres__markdownify-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zenml-io__mcp-zenml,zenml-io__mcp-zenml.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zeparhyfar__mcp-datetime,zeparhyfar__mcp-datetime.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:41.205Z
zhsama__duckduckgo-mpc-server,zhsama__duckduckgo-mpc-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zhwt__go-mcp-mysql,zhwt__go-mcp-mysql.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zilliztech__mcp-server-milvus,zilliztech__mcp-server-milvus.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zillow__auto-mobile,zillow__auto-mobile.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zinja-coder__apktool-mcp-server,zinja-coder__apktool-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zinja-coder__jadx-ai-mcp,zinja-coder__jadx-ai-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zlinzzzz__findata-mcp-server,zlinzzzz__findata-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zolo-ryan__marketauxmcpserver,zolo-ryan__marketauxmcpserver.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zoomeye-ai__mcp_zoomeye,zoomeye-ai__mcp_zoomeye.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
ztxtxwd__open-feishu-mcp-server,ztxtxwd__open-feishu-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:43.423Z
zueai__mcp-manager,zueai__mcp-manager.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:45.587Z
zxkane__mcp-server-amazon-bedrock,zxkane__mcp-server-amazon-bedrock.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:23:45.588Z
